                     TT10M      WS10M    WD10M     SA10M   PRESSURE RAD-SOLAR RAD-TOTAL   RAD-NET  2-10M DT  Pasquill USTAR-Dry USTAR-Moist OBK-Dry Obk_Moist   ZI-OBS    ZI-DRY   ZI-MOIST  STACK-TT  STACK-VS    Q-SF6     Q-SO2  SF6PPB CONV SO2PPT CONV
  YY MM DD JDAYHR      (K)      (M/S)    (DEG)     (DEG)      (MB)    (W/M^2)   (W/M^2)   (W/M^2)    (C)     Category    (M/S)     (M/S)      (M)       (M)       (M)       (M)       (M)       (K)       (M/S)     (G/S)     (G/S)   (ug/PPB)    (ug/PPT)
  80  4  7  98  8    284.80      6.70   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.40   -999.99   6836.50  6.0964E-03  2.6724E+00
  80  4  7  98  9    285.50      7.60   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     28.30   -999.99   8253.00  6.0814E-03  2.6658E+00
  80  4  7  98 10    287.90      7.60   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.70   -999.99   8780.40  6.0308E-03  2.6436E+00
  80  4  7  98 11    290.40      7.20   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.50   -999.99   8506.20  5.9788E-03  2.6209E+00
  80  4  7  98 12    291.10      8.00   -999.99   -999.99    988.10   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.80   -999.99   8790.40  5.9602E-03  2.6127E+00
  80  4  7  98 13    291.90      8.90   -999.99   -999.99    987.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.00   -999.99   8922.90  5.9403E-03  2.6040E+00
  80  4  7  98 14    293.50      9.80   -999.99   -999.99    987.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.10   -999.99   9012.40  5.9079E-03  2.5898E+00
  80  4  7  98 15    294.40      8.90   -999.99   -999.99    988.10   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     32.10   -999.99   9687.70  5.8934E-03  2.5834E+00
  80  4  7  98 16    294.40      7.20   -999.99   -999.99    988.10   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.90   -999.99   9095.10  5.8934E-03  2.5834E+00
  80  4  7  98 17    294.40      8.00   -999.99   -999.99    987.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.50   -999.99   9127.70  5.8898E-03  2.5819E+00
  80  4  7  98 18    293.50      9.80   -999.99   -999.99    987.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.10   -999.99   9315.50  5.9079E-03  2.5898E+00
  80  4  7  98 19    291.90      8.00   -999.99   -999.99    987.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     32.10   -999.99   9622.70  5.9403E-03  2.6040E+00
  80  4  7  98 20    290.40      4.00   -999.99   -999.99    987.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.30   -999.99   9201.20  5.9710E-03  2.6174E+00
  80  4  7  98 21    289.50      4.90   -999.99   -999.99    986.10   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.30   -999.99   9257.20  5.9810E-03  2.6218E+00
  80  4  7  98 22    288.80      5.40   -999.99   -999.99    984.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.90   -999.99   9086.30  5.9876E-03  2.6247E+00
  80  4  7  98 23    288.80      8.50   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.40   -999.99   8280.20  5.9791E-03  2.6210E+00
  80  4  7  98 24    288.80     10.70   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     27.60   -999.99   7670.40  5.9791E-03  2.6210E+00
  80  4  8  99  1    285.50     12.10   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     25.70   -999.99   7180.50  6.0482E-03  2.6513E+00
  80  4  8  99  2    285.50      9.80   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     23.10   -999.99   6193.30  6.0482E-03  2.6513E+00
  80  4  8  99  3    285.50      6.30   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     18.30   -999.99   4417.10  6.0482E-03  2.6513E+00
  80  4  8  99  4    283.90      5.40   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     17.00   -999.99   4049.70  6.0823E-03  2.6662E+00
  80  4  8  99  5    283.90      3.60   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     17.30   -999.99   4192.10  6.0823E-03  2.6662E+00
  80  4  8  99  6    283.90      2.20   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     19.40   -999.99   5240.20  6.0823E-03  2.6662E+00
  80  4  8  99  7    283.10      1.30   -999.99   -999.99    984.80   -999.99   -999.99   -999.99 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     25.10   -999.99   7277.90  6.1082E-03  2.6776E+00
  80  4  8  99  8    283.10      1.80   -999.99   -999.99    984.10   -999.99   -999.99   -999.99 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.90   -999.99   8964.40  6.1039E-03  2.6757E+00
  80  4  8  99  9    283.90      5.40   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.20   -999.99   9091.70  6.0823E-03  2.6662E+00
  80  4  8  99 10    284.80      6.30   -999.99   -999.99    983.40   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.10   -999.99   9218.50  6.0631E-03  2.6578E+00
  80  4  8  99 11    285.50      7.60   -999.99   -999.99    984.10   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     32.40   -999.99   9338.70  6.0525E-03  2.6532E+00
  80  4  8  99 12    286.40      8.00   -999.99   -999.99    984.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.90   -999.99   7652.60  6.0378E-03  2.6467E+00
  80  4  8  99 13    284.80      7.60   -999.99   -999.99    986.10   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.90   -999.99   9064.20  6.0798E-03  2.6651E+00
  80  4  8  99 14    283.90      9.40   -999.99   -999.99    986.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.80   -999.99   8763.00  6.1034E-03  2.6754E+00
  80  4  8  99 15    283.90      9.40   -999.99   -999.99    987.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.50   -999.99   8750.40  6.1077E-03  2.6773E+00
  80  4  8  99 16    283.90      9.80   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.20   -999.99   8949.10  6.1157E-03  2.6809E+00
  80  4  8  99 17    283.10      9.40   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.40   -999.99   9278.60  6.1330E-03  2.6884E+00
  80  4  8  99 18    282.40      8.90   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.80   -999.99   9442.90  6.1482E-03  2.6951E+00
  80  4  8  99 19    281.50      9.40   -999.99   -999.99    990.20   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.30   -999.99   9251.20  6.1766E-03  2.7075E+00
  80  4  8  99 20    281.50      9.40   -999.99   -999.99    990.20   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.00   -999.99   9150.50  6.1766E-03  2.7075E+00
  80  4  8  99 21    280.80      8.00   -999.99   -999.99    990.20   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.10   -999.99   9112.70  6.1920E-03  2.7143E+00
  80  4  8  99 22    280.80      8.50   -999.99   -999.99    990.20   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.60   -999.99   8774.10  6.1920E-03  2.7143E+00
  80  4  8  99 23    280.80      7.60   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     28.50   -999.99   8752.00  6.1832E-03  2.7105E+00
  80  4  8  99 24    279.90      8.90   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     27.20   -999.99   8174.80  6.2031E-03  2.7192E+00
  80  4  9 100  1    279.90      7.60   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     25.30   -999.99   7080.40  6.2031E-03  2.7192E+00
  80  4  9 100  2    279.10      7.20   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.20   -999.99   6535.80  6.2209E-03  2.7270E+00
  80  4  9 100  3    279.10      7.60   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.30   -999.99   6604.90  6.2209E-03  2.7270E+00
  80  4  9 100  4    278.40      8.00   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.00   -999.99   6633.30  6.2365E-03  2.7338E+00
  80  4  9 100  5    277.50      8.00   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.30   -999.99   6604.90  6.2568E-03  2.7427E+00
  80  4  9 100  6    277.50      7.20   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.90   -999.99   6638.40  6.2568E-03  2.7427E+00
  80  4  9 100  7    277.50      8.00   -999.99   -999.99    988.10   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.30   -999.99   6412.50  6.2523E-03  2.7408E+00
  80  4  9 100  8    277.50      9.40   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     26.00   -999.99   7081.50  6.2568E-03  2.7427E+00
  80  4  9 100  9    275.90      7.60   -999.99   -999.99    988.80   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.00   -999.99   8245.30  6.2931E-03  2.7586E+00
  80  4  9 100 10    275.90      6.30   -999.99   -999.99    989.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.90   -999.99   8448.40  6.2975E-03  2.7606E+00
  80  4  9 100 11    275.10      7.20   -999.99   -999.99    990.20   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.20   -999.99   8293.70  6.3203E-03  2.7705E+00
  80  4  9 100 12    275.10      7.20   -999.99   -999.99    990.20   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.60   -999.99   8468.10  6.3203E-03  2.7705E+00
  80  4  9 100 13    275.90      7.60   -999.99   -999.99    990.90   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.00   -999.99   8650.40  6.3064E-03  2.7645E+00
  80  4  9 100 14    275.90   -999.99   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.00   -999.99   8529.70  6.3102E-03  2.7661E+00
  80  4  9 100 15    276.80      5.80   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.90   -999.99   8565.40  6.2897E-03  2.7571E+00
  80  4  9 100 16    276.80      4.90   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.80   -999.99   8423.00  6.2897E-03  2.7571E+00
  80  4  9 100 17    276.80      5.80   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.90   -999.99   8506.90  6.2897E-03  2.7571E+00
  80  4  9 100 18    277.50      6.30   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.30   -999.99   8804.80  6.2739E-03  2.7502E+00
  80  4  9 100 19    277.50      7.20   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.50   -999.99   8731.40  6.2739E-03  2.7502E+00
  80  4  9 100 20    278.40      5.40   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.80   -999.99   8986.80  6.2536E-03  2.7413E+00
  80  4  9 100 21    278.40      5.40   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.80   -999.99   8866.60  6.2536E-03  2.7413E+00
  80  4  9 100 22    277.50      4.90   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.10   -999.99   9083.30  6.2739E-03  2.7502E+00
  80  4  9 100 23    276.80      5.40   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.50   -999.99   8854.20  6.2897E-03  2.7571E+00
  80  4  9 100 24    276.80      6.30   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.80   -999.99   9074.00  6.2897E-03  2.7571E+00
  80  4 10 101  1    276.80      4.90   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.00   -999.99   8909.10  6.2897E-03  2.7571E+00
  80  4 10 101  2    276.80      4.50   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.30   -999.99   8802.50  6.2897E-03  2.7571E+00
  80  4 10 101  3    276.80      4.00   -999.99   -999.99    991.50   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.50   -999.99   8875.20  6.2897E-03  2.7571E+00
  80  4 10 101  4    276.80      3.60   -999.99   -999.99    992.90   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.50   -999.99   8934.80  6.2986E-03  2.7610E+00
  80  4 10 101  5    276.80      4.50   -999.99   -999.99    993.60   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.90   -999.99   9118.30  6.3030E-03  2.7630E+00
  80  4 10 101  6    275.90      3.10   -999.99   -999.99    994.20   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.80   -999.99   9238.90  6.3274E-03  2.7737E+00
  80  4 10 101  7    275.90      3.60   -999.99   -999.99    994.20   -999.99   -999.99   -999.99 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.90   -999.99   9057.90  6.3274E-03  2.7737E+00
  80  4 10 101  8    275.90      4.00   -999.99   -999.99    994.90   -999.99   -999.99   -999.99 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.30   -999.99   8825.70  6.3319E-03  2.7756E+00
  80  4 10 101  9    275.90      3.10   -999.99   -999.99    995.60   -999.99   -999.99   -999.99 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.40   -999.99   8729.50  6.3363E-03  2.7776E+00
